ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8155062	1.78e-29	1.30e-31	-13.103793	60.93338	-0.06430027	TESK1	testis-specific kinase 1
7972157	1.98e-29	1.46e-31	-13.090247	60.77434	-0.12403708	EDNRB	endothelin receptor type B
8101945	2.29e-29	1.70e-31	-13.072437	60.76648	-0.10996568	H2AFZ	H2A histone family member Z
7941565	2.39e-29	1.79e-31	-13.066312	60.679	-0.07665001	KLC2	kinesin light chain 2
7933084	1.83e-29	1.35e-31	-13.099674	60.6091	-0.08090556	NAMPT	nicotinamide phosphoribosyltransferase
7903425	2.80e-29	2.12e-31	13.046492	60.51717	0.09473075	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
7903440	2.80e-29	2.12e-31	13.046492	60.51717	0.09473075	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
7918134	2.80e-29	2.12e-31	13.046492	60.51717	0.09473075	AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)
7929052	3.24e-29	2.46e-31	13.029129	60.43817	0.13834649	IFIT3	interferon induced protein with tetratricopeptide repeats 3
7976726	3.51e-29	2.69e-31	13.018683	60.32917	0.07352948	EVL	Enah/Vasp-like
8044035	3.71e-29	2.85e-31	-13.011715	60.30256	-0.20209202	IL18R1	interleukin 18 receptor 1
8109333	2.29e-29	1.71e-31	-13.072069	60.29412	-0.04295644	GPX3///GPX3	glutathione peroxidase 3///glutathione peroxidase 3
8105040	3.29e-29	2.51e-31	-13.026591	60.22124	-0.12829847	OSMR	oncostatin M receptor
8018428	4.78e-29	3.72e-31	-12.980555	60.03089	-0.0839963	GALK1	galactokinase 1
7923596	4.82e-29	3.76e-31	-12.979111	60.02621	-0.20984045	ETNK2	ethanolamine kinase 2
8094574	4.20e-29	3.24e-31	-12.996523	59.90196	-0.04226069	TBC1D1	TBC1 domain family member 1
8043377	4.71e-29	3.65e-31	12.982646	59.87136	0.04811505	WBP1	WW domain binding protein 1
8087485	5.30e-29	4.20e-31	12.966139	59.85763	0.09956339	UBA7	ubiquitin like modifier activating enzyme 7
8122843	5.62e-29	4.47e-31	12.958794	59.85759	0.12079366	ESR1	estrogen receptor 1
8145136	4.92e-29	3.86e-31	-12.976242	59.85052	-0.06178885	PPP3CC	protein phosphatase 3 catalytic subunit gamma
8158424	5.01e-29	3.95e-31	-12.973512	59.8309	-0.09131206	LRRC8A	leucine rich repeat containing 8 family member A
8059139	5.01e-29	3.96e-31	-12.973147	59.80327	-0.05328083	ATG9A	autophagy related 9A
8030782	7.76e-29	6.22e-31	-12.919913	59.53006	-0.17835274	SIGLEC9	sialic acid binding Ig like lectin 9
8018494	8.14e-29	6.55e-31	-12.913828	59.45882	-0.08562564	TRIM47	tripartite motif containing 47
8048283	9.70e-29	7.90e-31	-12.891893	59.29177	-0.23228868	SLC11A1	solute carrier family 11 member 1
7907830	8.77e-29	7.09e-31	-12.904595	59.27212	-0.096601	FLJ23867///QSOX1	uncharacterized protein FLJ23867///quiescin sulfhydryl oxidase 1
7918533	1.03e-28	8.49e-31	-12.883282	59.22203	-0.22136973	TMIGD3///ADORA3	transmembrane and immunoglobulin domain containing 3///adenosine A3 receptor
7907439	7.20e-29	5.75e-31	-12.929156	59.18669	-0.05597522	PRDX6	peroxiredoxin 6
7905881	1.02e-28	8.33e-31	-12.885646	59.11303	-0.07357729	ADAM15	ADAM metallopeptidase domain 15
8023382	1.01e-28	8.28e-31	-12.886359	59.05377	-0.04822111	MBD2	methyl-CpG binding domain protein 2
7990165	1.03e-28	8.49e-31	-12.883304	59.00821	-0.04673756	PARP6	poly(ADP-ribose) polymerase family member 6
7978389	1.35e-28	1.14e-30	12.848659	58.93242	0.11349949		
7907297	1.29e-28	1.07e-30	12.855577	58.9089	0.14605496	FMO4	flavin containing monooxygenase 4
7996081	1.26e-28	1.05e-30	-12.858119	58.89588	-0.09410401	ADGRG1	adhesion G protein-coupled receptor G1
8047487	1.35e-28	1.14e-30	12.848576	58.86949	0.13156885	FZD7	frizzled class receptor 7
7953200	9.34e-29	7.58e-31	12.896749	58.86799	0.05732576	CCND2	cyclin D2
8009417	1.23e-28	1.02e-30	-12.861912	58.84024	-0.09354199	KPNA2	karyopherin subunit alpha 2
7964021	1.51e-28	1.28e-30	-12.835392	58.6995	-0.05546038	RNF41	ring finger protein 41
8180388	1.34e-28	1.12e-30	-12.850427	58.63497	-0.06765323	NME2	NME/NM23 nucleoside diphosphate kinase 2
7952274	1.83e-28	1.57e-30	-12.810978	58.61369	-0.10904089	NECTIN1	nectin cell adhesion molecule 1
8163023	1.56e-28	1.32e-30	12.831145	58.60397	0.05082187	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein
8108832	1.74e-28	1.49e-30	12.816877	58.47379	0.06451448	KIAA0141	KIAA0141
8180386	1.66e-28	1.42e-30	-12.822776	58.40189	-0.06686624	NME2	NME/NM23 nucleoside diphosphate kinase 2
8019737	1.94e-28	1.67e-30	-12.803315	58.34896	-0.09206725	KPNA2	karyopherin subunit alpha 2
7929858	2.31e-28	2.00e-30	12.782155	58.33522	0.07430388	SLF2	SMC5-SMC6 complex localization factor 2
7901175	2.70e-28	2.36e-30	-12.762912	58.21515	-0.09020087	TSPAN1	tetraspanin 1
8164343	2.77e-28	2.43e-30	12.759506	58.11332	0.09113716	FAM102A	family with sequence similarity 102 member A
7929649	2.80e-28	2.46e-30	-12.757806	58.08439	-0.06685088	UBTD1	ubiquitin domain containing 1
8180387	2.30e-28	1.99e-30	-12.782975	58.06434	-0.06802289	NME2	NME/NM23 nucleoside diphosphate kinase 2
8168976	3.38e-28	3.00e-30	12.734314	57.95975	0.12324905	GPRASP2	G protein-coupled receptor associated sorting protein 2
7992646	2.34e-28	2.04e-30	-12.779993	57.94499	-0.03038423	ATP6V0C	ATPase H+ transporting V0 subunit c
7920707	3.48e-28	3.11e-30	-12.73025	57.92902	-0.07981072	FAM189B	family with sequence similarity 189 member B
7929388	2.82e-28	2.49e-30	12.756501	57.91923	0.13498947	PLCE1	phospholipase C epsilon 1
8153021	2.84e-28	2.52e-30	-12.754964	57.83435	-0.06106124	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
7985238	3.89e-28	3.49e-30	12.716492	57.82743	0.17073317	ANKRD34C	ankyrin repeat domain 34C
8040238	3.54e-28	3.17e-30	-12.727804	57.81737	-0.06224676	HPCAL1	hippocalcin like 1
7934185	4.36e-28	3.94e-30	-12.7022	57.64192	-0.09340746	C10orf54	chromosome 10 open reading frame 54
8137448	4.64e-28	4.24e-30	12.693494	57.51678	0.06614781	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11
7956009	4.58e-28	4.17e-30	-12.695539	57.51374	-0.20781971	METTL7B	methyltransferase like 7B
8145889	5.25e-28	4.84e-30	-12.677712	57.47158	-0.09824122	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
8180389	4.11e-28	3.70e-30	-12.709486	57.44799	-0.06724503	NME2	NME/NM23 nucleoside diphosphate kinase 2
8045171	5.02e-28	4.59e-30	-12.683925	57.38731	-0.05949907	IMP4	IMP4 homolog, U3 small nucleolar ribonucleoprotein
8018107	5.73e-28	5.32e-30	-12.666593	57.36542	-0.09884648	CDC42EP4	CDC42 effector protein 4
8043105	4.46e-28	4.04e-30	-12.699021	57.32779	-0.03125677	KCMF1	potassium channel modulatory factor 1
8092541	6.26e-28	5.84e-30	12.655448	57.31805	0.23207929	LIPH	lipase H
7915472	5.13e-28	4.72e-30	-12.680865	57.26763	-0.10783613	SLC2A1	solute carrier family 2 member 1
7925048	5.61e-28	5.19e-30	-12.669477	57.22619	-0.06117489	EGLN1	egl-9 family hypoxia inducible factor 1
8127201	6.70e-28	6.30e-30	12.64652	57.2242	0.11340614	COL21A1	collagen type XXI alpha 1 chain
7984319	5.74e-28	5.35e-30	-12.665965	57.223	-0.09879845	SNAPC5///MAP2K1	small nuclear RNA activating complex polypeptide 5///mitogen-activated protein kinase kinase 1
8135218	6.89e-28	6.50e-30	12.642879	57.21067	0.25115308	LRRC17	leucine rich repeat containing 17
8087576	7.97e-28	7.54e-30	-12.625325	57.05408	-0.0811085	IFRD2	interferon related developmental regulator 2
8037152	6.48e-28	6.07e-30	-12.650922	57.05319	-0.05138021	GSK3A	glycogen synthase kinase 3 alpha
7960143	8.88e-28	8.45e-30	12.611733	56.88473	0.05017564	ZNF84	zinc finger protein 84
8138370	8.46e-28	8.03e-30	12.617762	56.86332	0.09901344	ANKMY2	ankyrin repeat and MYND domain containing 2
8046048	9.91e-28	9.52e-30	12.597585	56.81739	0.13207387	CSRNP3	cysteine and serine rich nuclear protein 3
8096335	9.61e-28	9.20e-30	12.601614	56.78421	0.13794252	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
8112439	1.03e-27	9.92e-30	12.592775	56.76099	0.0855918	CCDC125	coiled-coil domain containing 125
8167125	9.56e-28	9.13e-30	12.602535	56.68699	0.06003027	USP11	ubiquitin specific peptidase 11
8054054	1.05e-27	1.02e-29	12.589084	56.59118	0.08431284	ANKRD36///ANKRD36B	ankyrin repeat domain 36///ankyrin repeat domain 36B
8079037	1.04e-27	1.01e-29	12.591151	56.51173	0.05561545	TRAK1	trafficking kinesin protein 1
8056983	1.46e-27	1.44e-29	12.548511	56.41787	0.09901443	LOC100130691	uncharacterized LOC100130691
8022559	1.46e-27	1.44e-29	12.548235	56.40223	0.14639615	ANKRD29	ankyrin repeat domain 29
8025766	1.33e-27	1.30e-29	-12.560256	56.34551	-0.05259274	CARM1	coactivator associated arginine methyltransferase 1
8024623	1.22e-27	1.18e-29	-12.571654	56.30622	-0.04260615	NFIC	nuclear factor I C
7965264	1.67e-27	1.67e-29	12.531194	56.27636	0.07590833	C12orf29///CEP290	chromosome 12 open reading frame 29///centrosomal protein 290
7954511	1.22e-27	1.19e-29	12.571397	56.21061	0.0673975	STK38L	serine/threonine kinase 38 like
8147079	1.82e-27	1.84e-29	12.519624	56.17625	0.11191424	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1
7899627	1.55e-27	1.54e-29	-12.540396	56.13384	-0.06829643	TINAGL1	tubulointerstitial nephritis antigen like 1
7956031	1.69e-27	1.69e-29	-12.529731	56.10312	-0.087411	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
7989670	1.28e-27	1.26e-29	-12.564692	56.10056	-0.0610579	RBPMS2	RNA binding protein with multiple splicing 2
7968344	1.75e-27	1.76e-29	-12.52486	56.08756	-0.1929312	ALOX5AP	arachidonate 5-lipoxygenase activating protein
8025945	2.13e-27	2.17e-29	12.499988	56.02333	0.12218952	ZNF441	zinc finger protein 441
8025659	1.94e-27	1.96e-29	-12.511843	55.97878	-0.07085064	ATG4D///KRI1	autophagy related 4D cysteine peptidase///KRI1 homolog
7961230	1.35e-27	1.33e-29	-12.558163	55.94119	-0.04077282	YBX3	Y-box binding protein 3
7906720	2.35e-27	2.40e-29	-12.487622	55.82336	-0.21077485	FCER1G	Fc fragment of IgE receptor Ig
7892701	1.82e-27	1.84e-29	-12.519401	55.73275	-0.05463285		
8108256	2.60e-27	2.67e-29	-12.474883	55.68268	-0.21201791	MYOT	myotilin
7931899	2.87e-27	2.95e-29	-12.463081	55.62775	-0.09327724	IL15RA	interleukin 15 receptor subunit alpha
7892620	2.13e-27	2.17e-29	12.499537	55.52106	0.03425771		
8139411	2.45e-27	2.51e-29	12.482354	55.48694	0.03784686	TMED4	transmembrane p24 trafficking protein 4
8145532	3.49e-27	3.64e-29	12.438142	55.48506	0.18111312	EPHX2	epoxide hydrolase 2
8014551	3.32e-27	3.44e-29	12.444758	55.36508	0.03434025	SYNRG	synergin, gamma
7898227	3.23e-27	3.34e-29	-12.448565	55.31219	-0.04420906	PLEKHM2	pleckstrin homology and RUN domain containing M2
8087419	4.18e-27	4.40e-29	12.415651	55.25821	0.10996465	NICN1///AMT	nicolin 1///aminomethyltransferase
8152976	3.73e-27	3.91e-29	12.429521	55.22172	0.15873294	TMEM71	transmembrane protein 71
8173752	4.73e-27	4.98e-29	12.400722	55.20146	0.21548853	ZCCHC5	zinc finger CCHC-type containing 5
7938528	3.32e-27	3.45e-29	-12.444471	55.18178	-0.04001614	PARVA	parvin alpha
8139896	3.65e-27	3.81e-29	12.432602	55.13111	0.04317875	DTX2P1-UPK3BP1-PMS2P11///PMS2P5///PMS2P4	DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 4
7994647	5.04e-27	5.33e-29	12.392668	55.11617	0.09373876	PRRT2	proline rich transmembrane protein 2
8030914	5.65e-27	5.99e-29	12.378807	55.00775	0.11656207	ZNF610	zinc finger protein 610
7998190	6.73e-27	7.18e-29	12.357218	54.83565	0.11458618	RGS11	regulator of G-protein signaling 11
8168045	6.81e-27	7.32e-29	-12.354809	54.74679	-0.0717472	EFNB1	ephrin B1
8125091	6.79e-27	7.28e-29	-12.355502	54.72325	-0.07129971	VARS	valyl-tRNA synthetase
8178609	6.79e-27	7.28e-29	-12.355502	54.72325	-0.07129971	VARS	valyl-tRNA synthetase
7915392	7.61e-27	8.27e-29	-12.340348	54.69494	-0.10818455	HIVEP3	human immunodeficiency virus type I enhancer binding protein 3
8079896	8.48e-27	9.29e-29	-12.326345	54.56593	-0.09333233	SEMA3F	semaphorin 3F
8036813	7.27e-27	7.86e-29	12.346357	54.55831	0.07509647	ZNF780B	zinc finger protein 780B
7989365	7.61e-27	8.27e-29	12.340245	54.53409	0.06170996	RORA	RAR related orphan receptor A
8066117	7.15e-27	7.70e-29	-12.348738	54.5292	-0.11997577	TLDC2///SAMHD1	TBC/LysM-associated domain containing 2///SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
8033118	7.82e-27	8.53e-29	-12.336589	54.50968	-0.04810006	MLLT1	MLLT1, super elongation complex subunit
8091648	6.59e-27	7.01e-29	-12.360051	54.50365	-0.05786249	SSR3	signal sequence receptor subunit 3
7996174	8.45e-27	9.24e-29	-12.326999	54.50209	-0.06644989	USB1	U6 snRNA biogenesis phosphodiesterase 1
8047300	1.06e-26	1.17e-28	-12.299174	54.3448	-0.31584118	AOX1	aldehyde oxidase 1
8036787	1.12e-26	1.24e-28	-12.291737	54.29896	-0.19123384	FCGBP	Fc fragment of IgG binding protein
7945245	1.13e-26	1.27e-28	12.28933	54.27432	0.17006875	NTM	neurotrimin
7905571	1.13e-26	1.26e-28	-12.289975	54.22398	-0.17020418	S100A9	S100 calcium binding protein A9
7927215	1.17e-26	1.31e-28	-12.285357	54.1989	-0.16889267	ALOX5	arachidonate 5-lipoxygenase
7946275	1.23e-26	1.40e-28	12.277597	54.17856	0.1190663	GVINP1	GTPase, very large interferon inducible pseudogene 1
7949412	1.10e-26	1.21e-28	12.294358	54.16795	0.07124041	LTBP3	latent transforming growth factor beta binding protein 3
8055130	1.13e-26	1.27e-28	-12.288947	54.14554	-0.07276937	HS6ST1	heparan sulfate 6-O-sulfotransferase 1
7965156	1.24e-26	1.41e-28	-12.276854	54.09363	-0.09338817	LIN7A	lin-7 homolog A, crumbs cell polarity complex component
8041745	1.29e-26	1.47e-28	-12.271536	54.07358	-0.0769978	CAMKMT	calmodulin-lysine N-methyltransferase
8051998	1.13e-26	1.26e-28	-12.290032	54.04061	-0.06391652	MCFD2	multiple coagulation factor deficiency 2
7957052	1.22e-26	1.37e-28	-12.279656	54.02312	-0.09929938	CCT2	chaperonin containing TCP1 subunit 2
8160297	1.17e-26	1.31e-28	-12.284921	54.01942	-0.14777155	PLIN2	perilipin 2
8138799	1.45e-26	1.66e-28	12.256796	54.00996	0.17138415	TRIL	TLR4 interactor with leucine rich repeats
8067530	1.39e-26	1.59e-28	12.262398	53.96214	0.12506241	C20orf166-AS1	C20orf166 antisense RNA 1
8110450	1.06e-26	1.16e-28	-12.299608	53.94808	-0.0470482	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B
8154059	1.29e-26	1.48e-28	12.270924	53.92317	0.0501714	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
7970473	1.45e-26	1.67e-28	12.256499	53.80507	0.08538753	XPO4	exportin 4
8096361	1.81e-26	2.10e-28	12.22901	53.78181	0.14772871	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
8087380	1.58e-26	1.82e-28	12.245904	53.66433	0.03284224	USP4	ubiquitin specific peptidase 4
8114805	1.77e-26	2.05e-28	12.231881	53.59811	0.12009944	FGF1	fibroblast growth factor 1
8121489	1.86e-26	2.16e-28	-12.225283	53.4853	-0.07326155	AMD1	adenosylmethionine decarboxylase 1
8010820	1.98e-26	2.31e-28	-12.217433	53.40613	-0.05543733	FOXK2	forkhead box K2
8042439	2.07e-26	2.42e-28	12.211697	53.39013	0.09874488	ANTXR1	anthrax toxin receptor 1
8114814	2.22e-26	2.62e-28	12.202425	53.37319	0.05740274	NR3C1	nuclear receptor subfamily 3 group C member 1
7941900	2.47e-26	2.92e-28	-12.189307	53.36044	-0.05514493	RPS6KB2	ribosomal protein S6 kinase B2
7974851	2.05e-26	2.40e-28	-12.212945	53.28499	-0.05378418	HIF1A	hypoxia inducible factor 1 alpha subunit
7894416	2.20e-26	2.58e-28	-12.204223	53.26387	-0.05149303		
8098204	3.54e-26	4.19e-28	12.146081	52.90258	0.10008307	CPE	carboxypeptidase E
7972670	5.82e-26	6.94e-28	12.085331	52.60268	0.22718094	CCDC168	coiled-coil domain containing 168
8005289	6.66e-26	8.04e-28	12.067572	52.45447	0.13587159	DRC3	dynein regulatory complex subunit 3
7994637	6.45e-26	7.75e-28	-12.072057	52.44657	-0.06620462	MAZ	MYC associated zinc finger protein
8073662	5.20e-26	6.19e-28	-12.099086	52.42798	-0.06840938	PARVB	parvin beta
8078350	5.04e-26	5.98e-28	-12.103188	52.33662	-0.04260104	TGFBR2	transforming growth factor beta receptor 2
8014768	6.32e-26	7.55e-28	12.075122	52.29893	0.10225652	PLXDC1	plexin domain containing 1
7914904	6.51e-26	7.84e-28	-12.070657	52.26488	-0.05646046	STK40	serine/threonine kinase 40
8144420	7.42e-26	9.00e-28	12.053996	52.25864	0.11085775	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8144494	7.42e-26	9.00e-28	12.053996	52.25864	0.11085775	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
7941179	7.63e-26	9.30e-28	-12.050043	52.15828	-0.04702841	CAPN1	calpain 1
8001924	6.40e-26	7.67e-28	-12.07334	52.15822	-0.05179718	FAM96B	family with sequence similarity 96 member B
8106633	7.48e-26	9.10e-28	12.052741	52.15541	0.04988923	MSH3///DHFR	mutS homolog 3///dihydrofolate reductase
8056151	8.66e-26	1.06e-27	12.034249	52.12852	0.11612507	PLA2R1	phospholipase A2 receptor 1
8086183	9.32e-26	1.15e-27	12.024464	52.09554	0.13000974	LOC152048///GOLGA4	uncharacterized FLJ31715///golgin A4
7922130	8.36e-26	1.02e-27	12.038747	51.95957	0.13771361	DPT	dermatopontin
8140971	9.88e-26	1.22e-27	12.017118	51.90566	0.1194288	SAMD9L	sterile alpha motif domain containing 9 like
8133670	1.05e-25	1.31e-27	-12.00898	51.82407	-0.10209735	POR	cytochrome p450 oxidoreductase
8149165	1.11e-25	1.39e-27	12.001364	51.80903	0.10586626	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8149167	1.11e-25	1.39e-27	12.001364	51.80903	0.10586626	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8047006	1.21e-25	1.53e-27	11.989962	51.80467	0.08557938	ANKAR	ankyrin and armadillo repeat containing
7945371	8.76e-26	1.08e-27	-12.032448	51.79963	-0.07537328	IFITM3	interferon induced transmembrane protein 3
8082886	9.16e-26	1.13e-27	12.026817	51.79903	0.07980306	PCCB	propionyl-CoA carboxylase beta subunit
8085263	1.04e-25	1.30e-27	-12.010038	51.69543	-0.0551722	EMC3	ER membrane protein complex subunit 3
8030470	1.14e-25	1.43e-27	-11.998062	51.67495	-0.0433577	AP2A1	adaptor related protein complex 2 alpha 1 subunit
7943620	1.20e-25	1.50e-27	11.992135	51.65387	0.0534836	ATM	ATM serine/threonine kinase
7982531	9.95e-26	1.23e-27	12.015938	51.64803	0.04154768	ANP32AP1///ANP32A	acidic nuclear phosphoprotein 32 family member A pseudogene 1///acidic nuclear phosphoprotein 32 family member A
8149151	1.45e-25	1.85e-27	11.96726	51.55663	0.10972987	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8149214	1.45e-25	1.85e-27	11.96726	51.55663	0.10972987	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8171708	1.56e-25	2.00e-27	11.958037	51.51021	0.0678194	CXorf23	chromosome X open reading frame 23
8025058	1.37e-25	1.74e-27	-11.974623	51.46873	-0.05463565	TRIP10	thyroid hormone receptor interactor 10
8006239	1.30e-25	1.64e-27	11.981713	51.40994	0.03494626	NF1	neurofibromin 1
8149153	1.73e-25	2.23e-27	11.944816	51.35927	0.10896701	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8149157	1.73e-25	2.23e-27	11.944816	51.35927	0.10896701	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8087833	1.48e-25	1.89e-27	-11.964543	51.34339	-0.06458453	DUSP7	dual specificity phosphatase 7
7937330	1.47e-25	1.87e-27	-11.965769	51.3429	-0.0886778	IFITM2	interferon induced transmembrane protein 2
7992529	2.07e-25	2.69e-27	-11.921839	51.19443	-0.06529215	TRAF7///CASKIN1	TNF receptor associated factor 7///CASK interacting protein 1
8062349	1.84e-25	2.38e-27	-11.936958	51.06973	-0.04782567	RPN2///EEF1A2	ribophorin II///eukaryotic translation elongation factor 1 alpha 2
8093130	2.25e-25	2.94e-27	-11.911384	51.06154	-0.05434137	RNF168	ring finger protein 168
8064868	2.15e-25	2.79e-27	11.91739	51.05318	0.07979637	GPCPD1	glycerophosphocholine phosphodiesterase 1
8015846	2.07e-25	2.67e-27	-11.922632	51.04981	-0.12304858	MPP3	membrane palmitoylated protein 3
8146930	2.45e-25	3.24e-27	-11.899346	51.01822	-0.10053733	TMEM70	transmembrane protein 70
8144416	2.37e-25	3.13e-27	11.903593	51.01719	0.10805677	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8144418	2.37e-25	3.13e-27	11.903593	51.01719	0.10805677	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8144490	2.37e-25	3.13e-27	11.903593	51.01719	0.10805677	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8144492	2.37e-25	3.13e-27	11.903593	51.01719	0.10805677	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
